Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
199607	0.4527	0.655135	0.200225	0.193537	0.026444	0.578	0.5499	0.321689	0.89798	0.888777	0.019075	0.595	0.5498	0.325607	0.807742	0.816681	0.0116532	0.522
199608	0.4577	0.654152	0.188626	0.192012	0.0272222	0.57	0.5395	0.303361	0.88642	0.888708	0.0192597	0.593	0.5526	0.316284	0.810669	0.816232	0.0119482	0.529
199609	0.4608	0.658246	0.19907	0.192695	0.0276707	0.566	0.5488	0.313828	0.891155	0.888232	0.0189516	0.56	0.5564	0.324008	0.81741	0.816537	0.011891	0.519
199610	0.4618	0.664841	0.197005	0.192974	0.0258418	0.547	0.5606	0.301786	0.89	0.8903	0.0185042	0.584	0.5597	0.320809	0.817464	0.816464	0.0118791	0.529
199611	0.449	0.65521	0.2	0.192362	0.0262469	0.535	0.5422	0.296747	0.886779	0.889088	0.0191554	0.603	0.5591	0.326843	0.819958	0.816934	0.0112272	0.512
199612	0.4494	0.669907	0.195699	0.191528	0.0249587	0.535	0.5446	0.318242	0.888413	0.889257	0.0201272	0.587	0.5566	0.314258	0.810861	0.816817	0.0112238	0.499
199613	0.4456	0.674206	0.182581	0.188921	0.0255737	0.54	0.5484	0.309881	0.887409	0.88963	0.0198909	0.596	0.5663	0.311222	0.820359	0.816756	0.0117523	0.525
199614	0.4458	0.667407	0.185652	0.189703	0.0249593	0.533	0.547	0.315436	0.888614	0.889641	0.0204707	0.581	0.5567	0.323048	0.814947	0.816316	0.0114058	0.503
199615	0.4431	0.663039	0.192077	0.189954	0.0241713	0.506	0.5508	0.298623	0.900477	0.889853	0.0203708	0.595	0.5652	0.321471	0.811871	0.816027	0.0116647	0.493
199616	0.4352	0.678854	0.185628	0.190519	0.0249643	0.507	0.5406	0.301176	0.892346	0.889476	0.0217073	0.592	0.5681	0.31501	0.814201	0.815906	0.0117042	0.518
199617	0.4428	0.681065	0.197769	0.191289	0.0258244	0.526	0.553	0.318074	0.893873	0.888281	0.0222127	0.562	0.5522	0.307915	0.81473	0.816373	0.0120403	0.51
199618	0.4452	0.672814	0.192616	0.189652	0.0277723	0.499	0.555	0.296085	0.887215	0.886323	0.0232292	0.559	0.5533	0.303529	0.813265	0.816615	0.0124003	0.516
199619	0.4352	0.68497	0.186427	0.189172	0.0273617	0.5	0.56	0.297853	0.89229	0.884978	0.0238943	0.541	0.5611	0.313372	0.825207	0.818191	0.0121712	0.499
199620	0.4351	0.6838	0.1864	0.189047	0.0275944	0.468	0.5641	0.291497	0.885403	0.885763	0.0236834	0.55	0.571	0.31483	0.826148	0.818104	0.0120648	0.491
199621	0.4256	0.690598	0.192481	0.188622	0.0280704	0.463	0.5632	0.293455	0.892889	0.885035	0.0242752	0.573	0.5657	0.310591	0.811788	0.817756	0.0122304	0.489
199622	0.4275	0.711447	0.182682	0.187951	0.0274644	0.475	0.5534	0.302269	0.890398	0.886481	0.025643	0.573	0.5696	0.313906	0.814286	0.817918	0.0124601	0.483
199623	0.4324	0.7	0.190286	0.187459	0.0275642	0.493	0.5519	0.302792	0.886183	0.884795	0.0266781	0.57	0.5667	0.299379	0.816441	0.818717	0.0121678	0.512
199624	0.429	0.684178	0.180868	0.187745	0.0278145	0.492	0.5563	0.301404	0.894186	0.886619	0.025421	0.569	0.5593	0.310937	0.819877	0.818739	0.0125381	0.548
199625	0.4366	0.693089	0.188189	0.18777	0.0283659	0.476	0.5518	0.301582	0.882135	0.886219	0.0266064	0.543	0.5553	0.333942	0.823673	0.818912	0.0126969	0.529
199626	0.4305	0.703151	0.182824	0.188887	0.0278083	0.474	0.5647	0.299816	0.879431	0.885683	0.0271405	0.529	0.5505	0.314367	0.815711	0.818842	0.0132118	0.517
199627	0.4347	0.702532	0.193346	0.189983	0.0271011	0.476	0.563	0.283365	0.87707	0.885477	0.0280163	0.519	0.5671	0.328627	0.82236	0.819223	0.0142029	0.499
199628	0.4349	0.704622	0.189885	0.189363	0.0280286	0.458	0.5757	0.292871	0.880873	0.884021	0.0282728	0.529	0.5688	0.305411	0.831138	0.819803	0.0132336	0.474
199629	0.4204	0.69738	0.186347	0.189097	0.0276149	0.475	0.5688	0.289792	0.882166	0.884015	0.0287561	0.508	0.5708	0.290717	0.823194	0.820224	0.0129438	0.464
199630	0.4347	0.696842	0.197524	0.188721	0.0293641	0.471	0.5791	0.277362	0.89065	0.885281	0.0291188	0.528	0.5701	0.280388	0.820896	0.820183	0.0134775	0.461
199631	0.4228	0.691083	0.183932	0.188997	0.0293034	0.45	0.5614	0.273106	0.883898	0.886591	0.0294624	0.542	0.5804	0.293275	0.825974	0.820402	0.0137826	0.443
199632	0.4368	0.727333	0.199091	0.188966	0.0286333	0.441	0.5527	0.278413	0.877293	0.88732	0.0293685	0.551	0.5845	0.28307	0.824237	0.820754	0.013943	0.431
199633	0.4094	0.694785	0.184258	0.190675	0.0275389	0.451	0.5567	0.292015	0.881514	0.88749	0.0298542	0.535	0.5943	0.278654	0.833392	0.820815	0.0134922	0.444
199634	0.4191	0.699113	0.189071	0.191078	0.0260988	0.438	0.5627	0.280187	0.887742	0.887361	0.0305933	0.563	0.5842	0.28018	0.826978	0.820921	0.013932	0.457
199635	0.4119	0.692922	0.192883	0.191811	0.0248227	0.464	0.55	0.288099	0.887414	0.88659	0.029571	0.56	0.5754	0.287746	0.817495	0.822074	0.0131845	0.471
199636	0.4345	0.705603	0.199813	0.191054	0.0262945	0.482	0.5537	0.300893	0.875455	0.887381	0.0298913	0.56	0.5793	0.309979	0.819093	0.82177	0.0138773	0.453
199637	0.4466	0.709129	0.202317	0.187623	0.0278812	0.471	0.5533	0.291429	0.886591	0.887686	0.031406	0.547	0.5782	0.287638	0.81883	0.820593	0.015013	0.469
199638	0.4251	0.691507	0.187902	0.187643	0.0276991	0.455	0.5679	0.297441	0.894481	0.887604	0.0315844	0.557	0.5706	0.291471	0.817137	0.821101	0.0148931	0.491
199639	0.4279	0.704396	0.197064	0.185366	0.0284518	0.469	0.5536	0.285637	0.890519	0.886617	0.0322477	0.549	0.5708	0.309572	0.82279	0.821844	0.0146701	0.491
