Generation;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo
639200;0,6377;0,651557;0,0376178;0,00830971;0,00757707;0,515;0,880851;0,0206496;0,994575;0,00988117;0,6593;0,594236;0,0105203;0,991999;0,00879543
639300;0,6496;0,652909;0,0374393;0,00766302;0,00770423;0,4914;0,877872;0,0322889;0,996276;0,00590748;0,6591;0,590057;0,0130487;0,99031;0,00884328
639400;0,6408;0,6468;0,0427382;0,0100868;0,0078215;0,5514;0,892789;0,0212206;0,994272;0,0079493;0,6856;0,585721;0,0112794;0,993857;0,00812379
639500;0,6355;0,654488;0,0418782;0,023447;0,0151307;0,5326;0,896562;0,0215527;0,994047;0,00765867;0,7171;0,582064;0,0136413;0,993499;0,00954892
639600;0,6377;0,658102;0,0383588;0,028471;0,0145815;0,5321;0,883718;0,0272836;0,994023;0,0068224;0,6854;0,583505;0,0153586;0,992708;0,00935954
639700;0,6364;0,659468;0,046072;0,0240552;0,0153899;0,6398;0,884779;0,0212829;0,995152;0,00760107;0,6444;0,580711;0,0191604;0,989802;0,010779
639800;0,6531;0,676502;0,0450719;0,023179;0,0119878;0,558;0,893638;0,0219682;0,993792;0,00891421;0,6939;0,590054;0,0171238;0,992488;0,00694064
639900;0,6549;0,677498;0,0484229;0,0232406;0,0116857;0,5892;0,894251;0,0181895;0,995036;0,00634947;0,7183;0,587316;0,0213397;0,98955;0,00852183
640000;0,6289;0,64989;0,0591138;0,022356;0,0124034;0,5631;0,89585;0,015849;0,99641;0,00638589;0,7433;0,585435;0,0187277;0,990782;0,00931199
640100;0,5978;0,618915;0,0561651;0,0240376;0,015279;0,6016;0,899377;0,0191681;0,994344;0,00795778;0,682;0,589553;0,0184524;0,992362;0,00812044
640200;0,5861;0,600061;0,0437455;0,0193898;0,0126637;0,5272;0,901735;0,016717;0,995365;0,00716109;0,6556;0,585885;0,0215177;0,990265;0,0129298
640300;0,606;0,635756;0,0589197;0,028083;0,0177312;0,5612;0,903813;0,0180466;0,992709;0,00894038;0,6543;0,583094;0,0184195;0,989383;0,0172175
640400;0,6261;0,649412;0,0581713;0,0259028;0,0210009;0,535;0,89903;0,0181014;0,993016;0,0086779;0,6829;0,584164;0,0227004;0,987847;0,0143517
640500;0,5906;0,617419;0,0567747;0,0168319;0,019902;0,556;0,897533;0,0199385;0,989496;0,0126516;0,7068;0,59652;0,0225442;0,990831;0,0104112
640600;0,6406;0,67615;0,0589114;0,0315635;0,0219698;0,4956;0,901188;0,0296941;0,989889;0,0113607;0,744;0,594209;0,0189058;0,992438;0,00921768
640700;0,654;0,684527;0,048546;0,040356;0,0203788;0,5147;0,902403;0,0248738;0,99527;0,00635857;0,7283;0,588591;0,0201204;0,991438;0,0118637
640800;0,6581;0,698486;0,0474852;0,0390823;0,0198023;0,5146;0,906273;0,0228467;0,992592;0,00928861;0,726;0,596738;0,0180346;0,995388;0,00787189
640900;0,6587;0,70061;0,0421567;0,0401364;0,0153354;0,5008;0,907827;0,0186277;0,995589;0,00618006;0,7478;0,597726;0,0132479;0,994166;0,00922544
641000;0,668;0,689887;0,0374575;0,023681;0,016968;0,5816;0,913511;0,0206302;0,99516;0,00605166;0,7107;0,61516;0,0214078;0,995063;0,00906611
641100;0,6425;0,661696;0,0342432;0,0219662;0,0210382;0,5649;0,914305;0,0225251;0,992705;0,012564;0,7424;0,610695;0,028626;0,993684;0,00991472
641200;0,6513;0,669415;0,032312;0,0188825;0,0204626;0,516;0,915478;0,02278;0,996006;0,00632035;0,6909;0,634746;0,0289721;0,985842;0,0128317
641300;0,6571;0,670558;0,0339739;0,0192544;0,0191743;0,5599;0,91608;0,0251216;0,995196;0,007675;0,6827;0,628282;0,0401981;0,988696;0,0128262
641400;0,6621;0,682621;0,0366697;0,0197118;0,0180889;0,4708;0,904113;0,042994;0,994858;0,00753585;0,6725;0,611786;0,0295067;0,990009;0,0118889
641500;0,6414;0,669426;0,0347573;0,0218336;0,0180534;0,4831;0,89321;0,0374468;0,997068;0,00477658;0,6697;0,64154;0,0292417;0,991777;0,00735271
641600;0,6334;0,662229;0,0342647;0,0216533;0,0176664;0,463;0,881566;0,0445431;0,995578;0,00730229;0,6454;0,657358;0,0347435;0,9904;0,0125476
641700;0,629;0,651936;0,025768;0,0217914;0,0181556;0,5058;0,898939;0,0422135;0,99562;0,00779536;0,6812;0,63314;0,0397695;0,987754;0,0148001
641800;0,6315;0,649488;0,0249139;0,0185885;0,0176682;0,4756;0,883968;0,0320581;0,996027;0,00886638;0,6723;0,63057;0,0320433;0,992746;0,00941722
641900;0,6296;0,645908;0,0188736;0,0142676;0,0135549;0,5665;0,892108;0,0319294;0,996064;0,00660752;0,7155;0,650066;0,0386537;0,992623;0,0107296
642000;0,638;0,650234;0,0186225;0,0101738;0,012088;0,5784;0,893898;0,0330143;0,996406;0,00549232;0,6973;0,64669;0,042368;0,986144;0,013693
642100;0,6419;0,655143;0,020154;0,0102278;0,0116179;0,5358;0,894495;0,0247521;0,995922;0,00762806;0,7266;0,61939;0,0395359;0,990132;0,0104422
642200;0,6306;0,644601;0,0215374;0,0167529;0,0134471;0,5898;0,894666;0,0268408;0,991747;0,00933458;0,7389;0,622142;0,040118;0,990731;0,0104896
642300;0,6396;0,645493;0,0207264;0,0113889;0,0119484;0,5514;0,877301;0,0256792;0,992593;0,0102176;0,6809;0,613019;0,0361357;0,983948;0,013603
642400;0,6334;0,647789;0,0238641;0,0156936;0,0123571;0,5912;0,864672;0,0237924;0,994675;0,00604371;0,6797;0,612117;0,0375448;0,981078;0,0123609
642500;0,6307;0,658646;0,0304003;0,0235094;0,0130437;0,6042;0,867062;0,0224509;0,991673;0,00936514;0,6837;0,624744;0,0548729;0,980422;0,0144893
642600;0,6409;0,662688;0,0330007;0,0201251;0,0119177;0,5546;0,879236;0,0278531;0,991354;0,00983036;0,6657;0,633018;0,0593402;0,97984;0,0191975
642700;0,6291;0,647959;0,029506;0,0203385;0,0151636;0,5508;0,862045;0,0241278;0,991866;0,0106245;0,6838;0,647356;0,0600083;0,98752;0,0160742
642800;0,6342;0,653695;0,03601;0,0187764;0,0143176;0,5445;0,861369;0,0187858;0,99451;0,00865076;0,6577;0,62765;0,0648492;0,993216;0,00843687
642900;0,6493;0,659189;0,0366923;0,0128481;0,0130182;0,543;0,854522;0,0206383;0,996864;0,00535925;0,7011;0,659798;0,0592391;0,994306;0,00671213
643000;0,6505;0,666435;0,0371148;0,00853265;0,00911046;0,5553;0,850625;0,0140279;0,993991;0,0077101;0,678;0,659238;0,0579944;0,992189;0,0107336
643100;0,6774;0,695437;0,035253;0,0098264;0,0097342;0,5673;0,853022;0,0225168;0,994475;0,00800134;0,6551;0,652492;0,062067;0,992908;0,00809733
643200;0,6783;0,687781;0,0431904;0,00679565;0,00818411;0,583;0,859988;0,034618;0,997446;0,00395432;0,6264;0,669258;0,06287;0,996176;0,00657141
643300;0,6567;0,678227;0,0480813;0,0126883;0,0118998;0,5007;0,873298;0,0275604;0,99701;0,00559296;0,6583;0,664466;0,0671126;0,99463;0,00697264
643400;0,6527;0,66597;0,0560313;0,0146333;0,0129809;0,5554;0,863945;0,022075;0,996511;0,00681936;0,6099;0,638577;0,0712131;0,994662;0,00569578
643500;0,6522;0,661135;0,0592864;0,0155771;0,0124277;0,5438;0,858478;0,020988;0,99402;0,010435;0,6353;0,62975;0,0733541;0,995492;0,00699193
643600;0,6328;0,647255;0,0494269;0,0131201;0,0119481;0,547;0,864818;0,0309776;0,996141;0,00611852;0,7228;0,598822;0,0677316;0,991446;0,0102427
643700;0,6369;0,646806;0,0467268;0,0125391;0,0119783;0,5572;0,860556;0,0262148;0,998079;0,00531285;0,7294;0,589965;0,0713095;0,991608;0,00884941
643800;0,6314;0,647669;0,0540557;0,00850446;0,0110582;0,6074;0,876931;0,0385398;0,998347;0,00382237;0,6576;0,578365;0,0610422;0,994087;0,0077842
643900;0,6384;0,651119;0,0536319;0,0108687;0,0136762;0,6104;0,891173;0,0403337;0,998262;0,0041714;0,6831;0,599517;0,0765312;0,996217;0,0057448
644000;0,6374;0,645697;0,060762;0,00887443;0,0122121;0,5622;0,889059;0,0426052;0,997061;0,00509779;0,7099;0,622583;0,0821083;0,994452;0,00844658
644100;0,6464;0,657741;0,0618163;0,00790806;0,00802774;0,5178;0,89452;0,0417597;0,995802;0,00551763;0,7282;0,638931;0,0785194;0,995441;0,007449
644200;0,6621;0,65681;0,0544917;0,00720959;0,00953557;0,5266;0,914114;0,0404476;0,994244;0,00647673;0,7289;0,634917;0,082851;0,994273;0,00906952
644300;0,6299;0,642607;0,0215078;0,010555;0,00994827;0,6034;0,917619;0,0354968;0,995926;0,00861547;0,6767;0,655994;0,0739204;0,994207;0,00845323
644400;0,6238;0,639736;0,0280472;0,00901723;0,0116621;0,6019;0,922161;0,0269567;0,997056;0,00483068;0,6848;0,61289;0,0676462;0,993003;0,00964354
644500;0,6485;0,648543;0,0229235;0,0105305;0,0150025;0,5698;0,934803;0,0198197;0,996331;0,00666499;0,687;0,623069;0,0761068;0,992677;0,0114958
644600;0,6541;0,66116;0,0142303;0,0155717;0,0162332;0,5965;0,926769;0,019393;0,997825;0,0054447;0,6932;0,600815;0,0683228;0,990609;0,0129191
644700;0,6444;0,666461;0,0231371;0,0189802;0,0185195;0,5702;0,929941;0,0273429;0,993973;0,00925968;0,6755;0,607613;0,0728522;0,987838;0,0127984
644800;0,6479;0,659371;0,0314529;0,0132866;0,0137314;0,5189;0,917359;0,0366447;0,994437;0,0088079;0,7112;0,58557;0,0536924;0,985913;0,0133233
644900;0,6559;0,673894;0,0310634;0,0079476;0,0122878;0,5485;0,931538;0,0322585;0,995731;0,00691519;0,6382;0,602228;0,0637709;0,9843;0,0176353
645000;0,6691;0,67261;0,0471923;0,00778836;0,010126;0,4803;0,956591;0,0245031;0,997298;0,00461648;0,6377;0,6128;0,0613628;0,992069;0,013007
645100;0,6547;0,663022;0,0520866;0,0111069;0,0148327;0,4992;0,958915;0,0266377;0,995461;0,00708299;0,6777;0,608443;0,0643546;0,989264;0,0172932
645200;0,7012;0,706402;0,0375331;0,00800984;0,0126442;0,517;0,963394;0,0273613;0,994902;0,00702101;0,7072;0,616241;0,0628385;0,99034;0,00896024
645300;0,6852;0,695003;0,0371496;0,0146422;0,0193406;0,539;0,956399;0,0321239;0,993576;0,010224;0,66;0,636447;0,0668069;0,984948;0,0139587
645400;0,6817;0,691732;0,0464391;0,01294;0,0189709;0,5109;0,959421;0,0319987;0,994857;0,0081734;0,6498;0,618656;0,0632526;0,988461;0,0098103
645500;0,6783;0,700941;0,0224893;0,0106338;0,0104671;0,5292;0,950999;0,0336407;0,992144;0,0108913;0,684;0,600138;0,0563786;0,985782;0,0105794
645600;0,6928;0,709963;0,0141466;0,0109545;0,0109764;0,5439;0,958958;0,0311926;0,994514;0,00774704;0,6914;0,583506;0,0554684;0,984535;0,0112171
645700;0,701;0,713978;0,0175728;0,0129901;0,0101081;0,5206;0,964047;0,0312792;0,989796;0,0100045;0,675;0,575822;0,0623684;0,985894;0,0125376
645800;0,6874;0,705371;0,0202547;0,0170193;0,0117332;0,4545;0,965524;0,0297098;0,992293;0,00903913;0,654;0,576292;0,0613166;0,988995;0,0109947
645900;0,672;0,694083;0,0164628;0,0182122;0,0131468;0,4612;0,974768;0,0255062;0,995645;0,0055918;0,6915;0,579732;0,0646477;0,986012;0,0111191
646000;0,6649;0,688805;0,0124433;0,0209797;0,0120253;0,4803;0,975026;0,0235742;0,995129;0,00692864;0,6574;0,605352;0,0733095;0,986745;0,0115543
646100;0,6731;0,691041;0,0156937;0,0219106;0,0160874;0,4723;0,973287;0,0242959;0,997355;0,00592189;0,6534;0,598878;0,0802526;0,988765;0,0120063
646200;0,672;0,692645;0,018513;0,0237289;0,014722;0,4674;0,964061;0,0272568;0,996136;0,0057773;0,713;0,556557;0,0624316;0,987729;0,00825309
646300;0,6701;0,686566;0,0222527;0,0200399;0,0135918;0,5298;0,967847;0,0308084;0,991934;0,0087539;0,7273;0,568855;0,0711284;0,989057;0,0100867
646400;0,6531;0,678725;0,0203709;0,0211164;0,00892326;0,5242;0,969481;0,0261037;0,993551;0,00948357;0,6566;0,556774;0,0647875;0,986349;0,0109922
646500;0,6657;0,685633;0,0190697;0,0224607;0,0116214;0,5397;0,973846;0,0205362;0,992594;0,00820181;0,7047;0,552879;0,0499722;0,991172;0,00937335
646600;0,673;0,69069;0,0182219;0,0232779;0,0114333;0,5139;0,968688;0,0240924;0,98956;0,0122198;0,6955;0,563956;0,0499817;0,987546;0,0110189
646700;0,6589;0,686185;0,0207371;0,0221455;0,0109067;0,4984;0,971341;0,0250233;0,994395;0,00729833;0,723;0,582384;0,0538919;0,984026;0,0117358
646800;0,6704;0,691796;0,0209771;0,0231449;0,0153451;0,5037;0,971393;0,0244427;0,994505;0,00655896;0,7088;0,583674;0,0470954;0,984497;0,014593
646900;0,6757;0,69579;0,0197207;0,0125717;0,0127874;0,5545;0,967749;0,0300244;0,995366;0,00605044;0,701;0,58671;0,056288;0,980517;0,0161742
647000;0,6733;0,694264;0,0271445;0,0153099;0,0165475;0,5485;0,987839;0,0237022;0,995594;0,0064369;0,7095;0,60183;0,0579809;0,987662;0,0127917
647100;0,6857;0,699865;0,0197797;0,00737955;0,00827971;0,4649;0,977886;0,0282051;0,9917;0,00738556;0,681;0,581271;0,0509041;0,991294;0,00862184
647200;0,6892;0,700855;0,0232426;0,00906765;0,00980609;0,518;0,985062;0,0123474;0,992939;0,00855385;0,6856;0,586943;0,0645767;0,993049;0,00746147
647300;0,6928;0,710522;0,0342856;0,010576;0,0123065;0,4884;0,985246;0,0138705;0,99484;0,00660485;0,7027;0,57889;0,0579233;0,989324;0,00752469
647400;0,6835;0,69728;0,031047;0,0114465;0,0134049;0,4806;0,989326;0,0111448;0,99428;0,00707862;0,6995;0,543853;0,0397833;0,987617;0,00866926
647500;0,6856;0,696043;0,0400957;0,00934259;0,0133396;0,4031;0,986191;0,0139083;0,99014;0,0106791;0,7067;0,527185;0,030551;0,987813;0,00963222
647600;0,6809;0,700407;0,0401531;0,00939924;0,0129332;0,4466;0,975156;0,0210427;0,993323;0,00894311;0,7208;0,520436;0,0259946;0,989837;0,00813706
647700;0,6609;0,684935;0,0364969;0,00771615;0,0120016;0,5199;0,97435;0,0178025;0,989432;0,00997878;0,7447;0,514657;0,0179539;0,990925;0,00902885
647800;0,6619;0,683707;0,0490494;0,0181658;0,0237125;0,4801;0,97222;0,0198009;0,990278;0,0106306;0,7665;0,511331;0,0164394;0,989153;0,00792528
647900;0,6688;0,684644;0,0339172;0,0164955;0,0218782;0,5041;0,973242;0,021316;0,995191;0,00841602;0,7495;0,509448;0,0154756;0,986786;0,00990761
648000;0,6496;0,663853;0,030524;0,0150527;0,0219456;0,5168;0,969948;0,0235245;0,99328;0,00788779;0,7497;0,508674;0,0201911;0,987764;0,00975169
648100;0,6393;0,676905;0,0302637;0,0264056;0,0295075;0,4924;0,979822;0,0192552;0,990035;0,0126732;0,7419;0,511836;0,019058;0,984073;0,00913644
648200;0,6537;0,669858;0,0277294;0,0161461;0,01312;0,4774;0,977649;0,0203233;0,993353;0,00910206;0,7022;0,52188;0,0191338;0,985159;0,0108702
648300;0,6508;0,671956;0,023718;0,0189407;0,0158799;0,5113;0,974089;0,0184818;0,994231;0,00665951;0,7408;0,52401;0,0238881;0,988213;0,00936279
648400;0,639;0,657305;0,0265467;0,0193697;0,0170865;0,4548;0,970412;0,0194713;0,994226;0,00654685;0,7745;0,513808;0,0246477;0,990406;0,0111186
648500;0,6499;0,669896;0,0225428;0,0196123;0,0128844;0,5014;0,960855;0,0221839;0,992896;0,00913051;0,7136;0,520083;0,029118;0,990074;0,0105045
648600;0,6857;0,684705;0,0252326;0,0130057;0,0144878;0,4928;0,95476;0,0172129;0,995753;0,00832563;0,7142;0,520732;0,0344728;0,988642;0,0125045
648700;0,6676;0,678868;0,0318912;0,0147934;0,0175203;0,5232;0,949999;0,0232301;0,993888;0,00951558;0,7257;0,508082;0,0370335;0,989789;0,0115305
648800;0,6731;0,694417;0,0319177;0,0194933;0,0187182;0,4371;0,949873;0,0210953;0,997023;0,00496488;0,7059;0,512613;0,0347319;0,989621;0,00604898
648900;0,662;0,691277;0,0344115;0,0216821;0,0222826;0,4838;0,935534;0,0261135;0,992342;0,00948293;0,7562;0,50165;0,0300344;0,990779;0,00775362
649000;0,6791;0,694007;0,0286847;0,0180912;0,0228199;0,5308;0,94211;0,0262894;0,991902;0,00753449;0,7936;0,49118;0,0271252;0,996376;0,0054861
649100;0,6736;0,69531;0,0253837;0,018661;0,0213014;0,4991;0,942831;0,0243861;0,997045;0,00689481;0,802;0,48044;0,0209437;0,994478;0,00667927
649200;0,6783;0,696646;0,0182522;0,0185136;0,0154651;0,5304;0,948349;0,0335972;0,99659;0,00545991;0,7804;0,481065;0,0269315;0,991081;0,00915414
649300;0,6729;0,699323;0,018915;0,0195528;0,0124954;0,4962;0,935014;0,0303201;0,994049;0,00878856;0,7404;0,48475;0,0240886;0,9893;0,0116616
649400;0,6661;0,69293;0,0180533;0,0254183;0,0151182;0,4922;0,926955;0,0254231;0,993705;0,00884735;0,7737;0,485411;0,0208798;0,98844;0,0108045
649500;0,6485;0,682253;0,0324939;0,0348499;0,0140204;0,5787;0,929244;0,0172375;0,992261;0,009742;0,7152;0,480686;0,0219718;0,984758;0,0126846
649600;0,6461;0,676628;0,0365453;0,0373334;0,0118075;0,5667;0,937839;0,0257904;0,99608;0,00501477;0,7191;0,485935;0,0238582;0,977092;0,0141686
649700;0,6625;0,688145;0,0312226;0,0297092;0,0136321;0,5061;0,933356;0,0214173;0,996217;0,00497897;0,7112;0,488633;0,0296924;0,977565;0,0129971
649800;0,6729;0,696062;0,0320993;0,0200254;0,0109877;0,4972;0,937653;0,0243467;0,996669;0,00526428;0,7137;0,499416;0,0219071;0,98054;0,0184994
649900;0,6752;0,69263;0,0298452;0,0194395;0,0112338;0,5311;0,945822;0,027872;0,996135;0,005826;0,74;0,508154;0,029349;0,986388;0,0111609
650000;0,6712;0,702997;0,0264327;0,0272119;0,0105583;0,5017;0,942823;0,0327899;0,995628;0,00570894;0,7451;0,513996;0,0252439;0,982916;0,00980685
650100;0,6757;0,716727;0,0169486;0,0326769;0,013587;0,465;0,942543;0,0320392;0,992439;0,00827043;0,7222;0,510418;0,0226377;0,978479;0,011409
650200;0,6943;0,717312;0,0250744;0,024246;0,0142417;0,4774;0,944265;0,0284723;0,994125;0,00630092;0,7072;0,515615;0,0246536;0,980926;0,0147393
650300;0,693;0,715693;0,0227763;0,0269694;0,0198595;0,4922;0,935978;0,0321844;0,993374;0,00750717;0,7338;0,513613;0,024915;0,978681;0,0138357
650400;0,6688;0,709633;0,0246939;0,0305825;0,0197766;0,5466;0,927041;0,0284281;0,993332;0,00985249;0,7127;0,517333;0,0291756;0,98324;0,0161632
650500;0,6765;0,720163;0,0350834;0,0344144;0,0206605;0,5303;0,92593;0,0295791;0,995708;0,00657043;0,7337;0,513153;0,0187506;0,982109;0,0141876
650600;0,6673;0,716711;0,0384799;0,0430609;0,0228713;0,5495;0,905685;0,0295224;0,99655;0,00632128;0,721;0,529303;0,0260508;0,990282;0,0104525
650700;0,6893;0,721395;0,0432387;0,0346337;0,0242112;0,5006;0,906;0,0327037;0,995029;0,00763112;0,69;0,526791;0,0201699;0,991651;0,00810575
650800;0,6676;0,703434;0,0152806;0,0338824;0,0289594;0,4778;0,892279;0,0298282;0,997636;0,00487935;0,7327;0,519836;0,0166894;0,989435;0,0108887
650900;0,6854;0,717797;0,0160552;0,0300211;0,0297398;0,554;0,897989;0,0343862;0,997709;0,00428311;0,7337;0,523125;0,0172503;0,991547;0,0120772
651000;0,6897;0,717505;0,02332;0,0271889;0,0292731;0,5474;0,89348;0,0156706;0,995963;0,00702596;0,6977;0,529079;0,0188426;0,992784;0,00908984
651100;0,6884;0,723442;0,0294626;0,0344207;0,0314379;0,5973;0,894653;0,0104569;0,994639;0,00828775;0,7451;0,523482;0,0206378;0,99399;0,0088193
651200;0,6859;0,719639;0,0375506;0,031756;0,0261422;0,5702;0,889292;0,0153668;0,996134;0,00673285;0,7199;0,531634;0,0216132;0,991563;0,00739046
651300;0,6928;0,713278;0,0456998;0,0206098;0,0180349;0,633;0,881966;0,0248763;0,98923;0,0106386;0,7514;0,531231;0,0133444;0,993863;0,00870779
651400;0,6841;0,704281;0,0482941;0,0147384;0,014913;0,5126;0,877318;0,0243921;0,995149;0,00503651;0,6941;0,530743;0,0149647;0,993166;0,0088038
651500;0,6824;0,701645;0,0556127;0,0180079;0,0149344;0,5138;0,886798;0,0290404;0,996472;0,00551882;0,6896;0,532235;0,0162574;0,995943;0,00704424
651600;0,6904;0,709211;0,0568318;0,0156237;0,0123118;0,5356;0,877943;0,0290006;0,995405;0,00673172;0,7225;0,535554;0,0168597;0,994468;0,00605607
651700;0,6806;0,68407;0,0497337;0,011121;0,0127657;0,5881;0,885841;0,0308981;0,990881;0,00924294;0,7311;0,537364;0,0153617;0,994054;0,00714752
651800;0,6533;0,664753;0,0333969;0,00630504;0,00908051;0,5691;0,878972;0,0344702;0,989796;0,00866916;0,7385;0,545809;0,0182813;0,992495;0,00824918
651900;0,6489;0,668128;0,0411575;0,0133634;0,0122729;0,5968;0,86196;0,038654;0,992866;0,00684732;0,7342;0,538047;0,0170842;0,991974;0,0080039
652000;0,6421;0,652725;0,0319284;0,0124246;0,0161788;0,5689;0,880857;0,0381502;0,991402;0,0106164;0,738;0,53634;0,0152579;0,991839;0,00700163
652100;0,6465;0,662453;0,0346623;0,0152365;0,0208268;0,5559;0,866367;0,0335274;0,994537;0,00756736;0,6725;0,538749;0,0175543;0,996038;0,00536723
652200;0,6529;0,669889;0,038652;0,020088;0,0195343;0,5048;0,874992;0,0294179;0,9935;0,00954265;0,6893;0,526636;0,0237203;0,994034;0,00828932
652300;0,6609;0,682862;0,0450486;0,0281831;0,0246267;0,5308;0,866068;0,0303255;0,99118;0,0105951;0,6952;0,532633;0,0205654;0,991221;0,010647
652400;0,6505;0,686106;0,0454883;0,03115;0,0250661;0,5767;0,861947;0,0266595;0,987977;0,013358;0,6864;0,541475;0,0230369;0,989273;0,0123729
652500;0,674;0,698753;0,0381001;0,0276572;0,0162373;0,5285;0,857679;0,0221002;0,990523;0,0105537;0,6882;0,538956;0,0169854;0,992831;0,00989009
652600;0,6627;0,682757;0,0537211;0,0207873;0,0147141;0,492;0,85491;0,0209784;0,996009;0,00691961;0,6922;0,53849;0,0141275;0,992344;0,0100519
652700;0,6342;0,649109;0,0592336;0,0181098;0,0164697;0,5966;0,856035;0,0197438;0,996714;0,00641831;0,74;0,538443;0,0148961;0,986804;0,00976824
652800;0,6401;0,655523;0,0500306;0,0199225;0,0191602;0,5615;0,853433;0,0224506;0,994973;0,00789508;0,7056;0,539515;0,0160545;0,988966;0,0108407
652900;0,6684;0,675374;0,0491013;0,0181535;0,0160282;0,5516;0,848822;0,0245815;0,994995;0,00524398;0,749;0,544477;0,021251;0,990358;0,00945434
653000;0,6377;0,658952;0,0618889;0,0189078;0,0204056;0,5127;0,865254;0,0320202;0,992018;0,0074758;0,6979;0,543036;0,0284121;0,99312;0,00825438
653100;0,6207;0,664947;0,0605833;0,0367294;0,0256652;0,534;0,857528;0,0336745;0,99142;0,0107844;0,6806;0,547964;0,0248193;0,9924;0,0102985
653200;0,6411;0,683634;0,0543656;0,0443968;0,0271792;0,5442;0,863147;0,0310325;0,992707;0,00917064;0,712;0,554532;0,0178832;0,989847;0,00908758
653300;0,6209;0,668583;0,0622592;0,0515756;0,0325812;0,5685;0,849939;0,0306613;0,995571;0,0061673;0,759;0,548611;0,0227105;0,992386;0,00756388
653400;0,6106;0,657657;0,071682;0,045069;0,026977;0,5693;0,833209;0,0271806;0,994409;0,00702348;0,7568;0,550686;0,025041;0,992494;0,00941319
653500;0,6188;0,664832;0,0733908;0,0465;0,0270437;0,5618;0,831089;0,0264381;0,996366;0,00504303;0,7494;0,55838;0,0299738;0,994713;0,0076304
653600;0,6033;0,633618;0,0739475;0,0360083;0,0286197;0,5927;0,844939;0,0255732;0,994823;0,00652014;0,7491;0,57289;0,0226463;0,992426;0,00762309
653700;0,5868;0,606823;0,055613;0,0255239;0,0259448;0,5844;0,828664;0,0232149;0,995691;0,00751283;0,7443;0,571315;0,0207006;0,989714;0,0098729
653800;0,5972;0,611827;0,0568918;0,0215856;0,0288783;0,6075;0,843325;0,0197213;0,993538;0,00832186;0,7094;0,569262;0,0220495;0,989408;0,0100078
653900;0,6254;0,647752;0,0750005;0,0269503;0,0324784;0,5896;0,84166;0,0154187;0,993539;0,0082506;0,7117;0,561109;0,0188611;0,987311;0,0115656
654000;0,6228;0,639015;0,0743789;0,0270267;0,0297142;0,5697;0,84004;0,0205899;0,992933;0,00717646;0,7169;0,564668;0,0144965;0,988961;0,00967645
654100;0,6124;0,623867;0,0561063;0,0201715;0,0238251;0,5664;0,841136;0,016823;0,990915;0,00891853;0,7098;0,568597;0,0125845;0,991872;0,0139028
654200;0,6277;0,653349;0,0639746;0,030096;0,0245541;0,5833;0,83266;0,0196906;0,993402;0,00626331;0,7101;0,57155;0,0154466;0,983172;0,0185501
